username,text
iranian_comet_lady,کامنتها رو می خونم و دچار یه حس سردرگمی عجیبی میشم ، من اعظم هستم .سی و پنج سالمه ، متاهلم ، دو تا بچه دارم ، از وقتی یادمه معاشرتم با افراد در حد همون محیط مدرسه و محیط کاری مونده ، هیچ وقت دوستی نداشتم که باهاش رفت و آمد کنم ، برم بیرون ، برم باشگاه و از این جور چیزا ، حتی در فرهنگ لغت ذهن من دوستی به همون سلام و علیک و گپ و گفت خلاصه میشه . مردم من رو به عنوان یه فرد اجتماعی یاد می کنن ، مثلا اگه من و تو و چند نفر دیگه تو یه جایی منتظر نشسته باشیم ، من اونیم که سر صحبت با همه رو باز می کنه و معمولا هم با بگو بخند همراهه البته بدون کنجکاوی در مسائل شخصی افراد . من اینجا نیومدم دنبال فردی بگردم که باهاش ارتباط بگیرم اومدم یه سوال بپرسم ، سوالی که خودم جوابش رو پیدا نمی کنم . می خواستم ببینم آیا این نرماله که من به نداشتن دوست عادت کردم؟  این که با وجود اینکه شخصیت بسیار ارتباط گیرنده ای هستم ، اما تلاشی برای پیدا کردن دوست نکردم و هیچ وقت حتی همین الان هم اولویتی برای پیدا کردن دوست نداشتم و ندارم‌.در نهایت ازتون بابت کامنتی که گذاشتم عذر می خوام چون این یه پست پارتنر یابیه اما من از عدم تمایل در برقراری ارتباط با آدما گفتم . امیدوارم همتون پارتنرهای خوب و عالی پیدا کنید و موفق باشید. ممنونم یلدا.
savana_bagheri,سلام من می‌خوام دوستمو معرفی کنم ،هانیه ۲۳ سالشه تهران زندگی میکنه و معلم زبان هست به برنامه نویسی علاقه داره و هدفش اینه در آینده برنامه نویس بشه ،صادق و مهربونه ،غذا هارو دوست داره و حتی از چیزای خیلی کوچیک لذت میبره ،ریزبین هست و یکمی کمالگرا که داره روش کار می‌کنه تا به حد استانداردش برسونه،عاشق کمپینگ و سفره @_hanie_jafari
missbakhshande,آخ جون پست جدید😍😍😍
__elika__j__,"متاسفانه ی موضوعی که چنتا از دوستانم تو این پست براشون پیش اومد عدم صداقت گفتار بعضیاس طرف خودشو اهل موسیق و فلان معرفی کرده شاغل ال و بل سراخر به اینجا رسیده ی ترم رفته گیتار تو سن هفت سالگی و تمام یا اهل مطالعه اخرین کتاب رمان فلان در سن تینیجری و دروغ پشت دروغ 
این پست برای متاهلینی چون من کارایی نداره ولی دوستانی داشتم که اینجا رو بهشون پیشنهاد دادم و بدبختانه همگی به کوچه بن بست رسیدن☹️
و این خیلی بده اگر دنبال رابطه خوب هستید صادق باشید نیاز نیس ورژن عالی بیان کنید که دهتاشم نیستید هیچکس صد نیس خودتون باشید و تو رابطه بهترین خودتونو ارائه کنید نه فقط تو بیان و نوشتار خوب باشید و در واقع سراب☹️
صاحب این صفحه از نظر من و خیلیا ادم حسابیه توروخدا خراب نکنید با دروغ اعتبار و صفحه رو🙌
صادق باشید به امید داشتن رابطه ای خوب و شاد"
kikianiazad,@sky_lover7 پرچمِ بچه شاهیا بالاس 😁
pulletejfr,سلام اسم من آیدا هست و ۳۲ سالمه. اهل مازندران اما ساکن تهران. طبق چیزی که بقیه توصیفم میکنن، صادق و قابل اعتماد هستم. عاشق دوستان و گسترش روابط. منظم و دقیق، باهوش و آزاد. دانشگاه تهران درس خوندم. عاشق سریال فرندز. بدون هیچ اعتقاد به مذهب اما پایبند به قوانین. آشپزی دوست ندارم اما شیرینی پزی رو دوست دارم. اهل پیاده روی هستم اما اهل کمپ نه. به خودشناسی اهمیت میدم. مادیات برام مهمه. کتاب میخونم. به طور کل میانه رو هستم. کنجکاو و جستجوگر و اهل آموختن. رک و بدون تعارف و غیر سنتی.
farhoodvosoughi,@yaldarta زنده‌باد، واسه عکستون هم به‌قدر وُسع ضعف کردیم 😍
yaldarta,@faribayezamani ای جونم چه کیفی داد ❤️
samira__parsa,@yaldarta 😂😂
glnzpar,من فکر میکنم گزینه چهارم یک گزینه ی خیلی مهم هستش که نمیدونم چرا آقایون اصلا نمیخوان سعی کنن که درکش کنن و باعث میشن آدم واقعا نسبت به این مدل آشنایی احساس نا امنی داشته باشه
karimi17373728,سلام. پیج فیک هستش‌. ۲۶ سالمه. پزشک عمومی. تهران زندگی میکنم. وضع مالی نسبتا خوب
soheila909082,😍😘😘😘🌱🍀
dawn.p7931,سلام احوال شما متولد ۷۶ ام  به شدت عشق سفر و سینما و کتاب ظاهر ادما در حد معمول برام مهمه ولی عاشق شخصیت و رفتار  و روحیه طرف مقابلم میشم ...برای خودم چهارچوب خاصی دارم که در کنار تمام شیطنت هام ازش کوتاه نمیام🙄یکمم بگی نگی شوخ و مهربونم دیگه خلاصه هرکی منو یافت انگار همه دنیارو داره گفته باشم
mars1373,"‌‌‌‌
سلام ، مجتبام و متولد ۷۳ ،بیستو هفت هشت سالمه، خانوادم استان اصفهان زندگی میکنن و خودم تهران مشغول کار، اصلا مذهبی نیستم (weak atheism) ، لیسانس نرم افزارم و شغلمم مربوط به همون ولی به دلیل علاقه شدیدم به علوم اجتماعی امسال تحصیل در ارشد اقتصادو شروع میکنم، دایره علایق گسترده ای دارم از تکنولوژی‌ گرفته تا روانشانسی ، فلسفه علم، جامعه شناسی، تاریخ و مهم تر از همه زبان انگلیسی مخصوصا Etymology یا همون مطالعه ریشه های کلمات، کنجکاوی ،مطالعه و گفت‌وگو در مورد این مباحث و مسائل علوم اجتماعی برام شدیداً جذابه و همیشه منو سراسر به ذوق آوردند، استقلال فکری برام خیلی مهمه و استقلال فکری در افراد رو همیشه تحسین کردم، ورزش مورد علاقمم کوهنوردیه و عاشق طبیعتم،دنبال یک رابطه عمیق هستم و یک پارتنر باهوش و قوی ‌. در یک رابطه برام مهمه که تفاوت های همدیگرو درک‌ کنیم و بتونیم با گفتو گو مستقیم و رک از پس چالش های رابطمون بر بیایم"
i_m_mamula,از پست دیت‌یابی دوم یه رابطه رو شروع کردم.. نهال ماه الان هفت ماهه‌س.
bahaare_rhm,👌👌🌱
man_pooria_nistam,@man_pooria_nistam مشهد
rmp987654321,@ayzaak_nioton مگه اومدی برده جنسی انتخاب کنی ؟
sarayadegari.sys,من سارام، نزدیک 36سالمه،ساکن کرج هستم، قدم بلنده  و قد برام تاحدی مهمه، ظاهر برام مهمه یعنی تا از طاهر خوشم نیاد نمیتونم به نکات مثبت دیگه فکر کنم! ظاهر اعم از قد و وزن و چهره و اندام و ایتایل و تیپ ولباس و.... آدم احساساتی ای هستم، میانگرا هستم، عاشق طبیعت و محیطهای آروم هستم. گردش و تفریحو وورزشو دوسدارم، صدای خوبی دارم و واسه خودم آواز میخونم، دلم میخواد طرفمم مث من باشه احساساتی باشه و به احیاسات من پاسخ بده. یه آدمو برای همه چیش بخواد، بفهمتش درکش کنه، فقط دنبال رفع نیازهای خودش نباشه. اهل رابطه پایدار و عمیق باشه،،شوخ طبع و مهربون باشه، همین دیگه، چیزای خوب میخوام 😇
forogh.b,@farzaneh_baharloo_
majid_6285kia,سلام، 🙋‍♂️😁مجید هستم متولد دهه ی ۶۰  اصفهان زندگی میکنم ،، عاشق ورزش، گه گاهی کافی شاپ میرم. آدم پرانرژی مثبت ام،البته بستگی ب طرفمم داره..از پیاده روی  ک تهش ختم بشه به کافی شاپ خیلی خوشم میاد.. برونگرآ  هستم، قدمم نسبتاً بلنده..اهل تفریح وسفرم اگه  رفیق پایه ی باشه...سابقه ی جدایی دارم... پی یه دوستی و رابطه هدف مند هستم..و دوستدارم طرفمم یه آدم پرانرژی مثبت اندیش و مهربون ،و شاد باشه...
farzane.sh1994,@yegane.km_
sin_zsh,سلام. من سارا و ۲۷ ساله هستم. تهران زندگی میکنم. ظاهر و قد و قامت برام مهمه 🤭 ولی بعد از اون دوست دارم حرف مشترک با آدما داشته باشم. خودمو آدم محکم، مستقل و عاقلی میدونم. به فمینیسم علاقه دارم و راجع بهش میخونم و دوست دارم طرف مقابلمم عقایدش شبیه من باشه. از آدم سنتی، مذهبی، غیرتی، بسته و متحجر دوری میکنم. روی خودم با کمک تراپیست کار میکنم و برام مهمه طرف مقابلم درمورد این چیزا باز و روشن فکر باشه. و البته به طور روشن فکر و روشن بین بودن پوینت مثبته. خواب رو خیلی دوست دارم 😂 سفر رفتنو دوست دارم و دارم تلاش میکنم جزو عادت هام بشه. از حیوونا و به خصوص گربه ها خیلی خوشم میاد. آدم درونگرا و آرومی هستم ولی درمورد یه سری مسایل و خط قرمزا و عقایدم ممکنه گاهی خیلی تند و قاطع برخورد کنم. از آدم شوخ و معاشرتی و خوش مشرب خوشم میاد. و صداقت برام نکته کلیدیه
sargashteh_mag,من یکی از دوستانو تگ کردم تو پست اول دیت یابی یلدا، یک ماهه مزدوج شدن باهم🥰🥰 خلاصه که دستم سبکه😄 خواستید پیام بدید تگتون کنم ارزون حساب میکنم 🤭
_estrella_0110,زوج پرافتخار مجازی😍😍😍😍😍
man_pooria_nistam,سلام اسم من پوریا نیست و این اکانت ساخته شده تا برای دیت با کسی آشنا بشم ولی سی سالمه 😁. من آدمی هستم که بیشتر وقتم به مطالعه و کار می‌گذره. تقریباً علاقه کمی به ارتباط با آدم ها دارم. اهل سفر و موسیقی و فیلم هم هستم ولی لذت من رو تنهایی و کتاب پر می‌کنه. تقریباً سه سالی میشه که وارد ارتباط عاطفی نشدم چون بازی‌های روانی رو دوست ندارم توی ارتباط نزدیک و عمیق. اهل گفتگوهای خیلی خیلی طولانی و حتی عمیق هستم. آدم افسرده ای هستم که گاهی انتخاب می‌کنم که به خودم وصل بشم و مزاحمت توی این فضا عصبانی‌ام می‌کنه. اهل پیاده‌روی هستم. لازمه که بگم دیونه نیستم 😂 چون ارتباطات دوستی فوق‌العاده عمیقی دارم و تقریبا توی همین دوستی ها دنیای خودم رو ساختم. در عین اینکه خیلی سرد به نظر می‌رسم ولی در رابطه جنسی عطش زیادی دارم ولی در عین حال فوق‌العاده روی خودم کنترل دارم و تا فضای ارتباطی خوبی بوجود نیاد مرزهای عاطفی رو حفظ می‌کنم. من قبلن شکستی عاطفی در زندگی زناشویی داشتم و مسولیت نگهداری از فرزندم کاملا با منه. مشتاقم تا با کسی از شما دوستان آشنا بشم. لطفا دایرکت پیام بدید تا بعد از کمی آشنایی از طریق اکانت اصلی‌ام با شما در ارتباط باشم. (ارادتمند شما یه آقایی 😁).
