username;text
neda.veysii;@mahboob_mhmdi من چند سال پیش رفتم پیششون الان کجا باید رفت برای ویزیت ؟
pardiiis.shafiee;@sa.ra_6513 کدوم شهرن؟
elham.elyana1;معدل غربی،ساختمان راز،و اینکه خوب چون توی حیطه زنان و نازایی فعالیت دارن و بسیار کاربلدن مطبشون خیلی شلوغه و اگه اشتباه نکنم نوبت دهی دیری دارن.ولی خوب میتونید تماس بگیرید از روند مطلع بشید
ati.saadat;من خودم اصفهان پیش دکتری می رم که از تشخیصش مطمئنم اما واقعا شرایط مطب مثل نداشتن تهویه آزار دهنده است. به نظرم با بیمار تند برخورد می کنن .... اما دکتر های دیگه رو هم که امتحان کردم اینقدر تشخیص غلط و عجیب غریب دادن که برگشتم به دکتر خودم.
shatoototoot;@dr.bita_fereidooni خانوم دکتر بیتا فریدونی_همدان❤️
zeynab.mohammadali89;@maryam69za دکتر جامعی منظورتونه؟
z.ghasemi51;کاش میشد دکترهای بی مسیولیت رو هم معرفی کنیم دکتری که به خاطر بی مسیولیتیش من جنین شش ماهم رو از دست دادم ....
itsreyhanehmohammadi;دکتر محمدعلی نجم آبادی
rzdk2017;تهران / دکتر لادن رحیمی زارچی عالیییی
sanaz.motevalli;دکتر مهسا اسمائیل پور تو بابل❤️
hodafit;@jeyrran ایشون رو هم چند نفر دیگه توصیه کردند ❤️❤️
haniahmadpor_;دکتر آزاده رضایی برای خودم و چند نفری که از طرف خودم معرفی کرده بودم خیلی خوب جواب داده چه از لحاظ برخورد و چه دقت عمل
sadan.taba;دکتر فرین سلامتی- تهران ‌ با اخلاقترین دکتر هستند که من در زندگیم دیدم. بسیار انسانی با مریض برخورد می‌کنه و پروسه درمان رو کامل توضیح میده.
garosian_neda;همدان اگر کسی رو میشناسید لطفا معرفی کنید ممنونم
haniahmadpor_;@haniahmadpor_ @dr.azadeh_rezaee
laleh.hamiiid;@shehni_beauty_center دکتر جواد مرفوع با شخصیت ترین و حاذق ترین پزشک زنان هستند..دلسوز و مهربان..دوتا یارداری زیر نظرشون بودم
mahboob_mhmdi;@neda.veysii همون کلینیک بیمارستان دنا. صبح زود دور هفت برید اونجا که نوبت گیرتون بیاد
monire_nazemi;وهمچنین در مشهد و من بخاطر این مسئله همیشه از رفتن به دکتر زنان فراریم
fatima1989mousavi;دکتر رضا امینی در ساری
hodafit;@fatemeebrahimi_a یکی از بچه‌ها دکتر مهتاب بیرانوند رو توصیه کرده بود
l__m74;دکتر احمدی خوب بود ولی متاسفانه همکارم پیشش رفت و ناراضی بود بعد ها متوجه شدم چنددکتر دیگه هم رفته و ناراضی بود در آخر فهمیدم که چیزی از دکترها میخواسته که غیر ممکن بوده و بهمین دلیل میگفت دکترا خوب نیستن.
mobina_f1994;@rojataqvaee بدترینش همینه که چنتا چنتا میفرستن داخل، واقعا تو بابل شهری که این همه پزشک داره هیچ پزشک زنانی نباید این موردو رعایت کنه؟؟حقوق اولیه بیمار
memorise.h;دکتر نفیسه کاشانی‌زاده
amenemoghadasi4;شاید براتون جالب باشه شهرستان قوچان پزشک متخصص زنان اجازه طبابت ندارن حتا اجازه کمک به زایمان فقط ماما.همه پزشکا ب مشهد رفتن فقط دونفر ک بیمارستان کار میکنن پزشک کشیکن که زایمان انجام نمیدن یا رییس بخش زنان😶
fsshahrivar;دکتر فاطمه محمد نجار..عمل زیبایی هم اصلا انجام نمیدن
faezeh_rhmiii;@dr.zahra.yazdani1343
mona_mahdian;خانم دکتر سوسن ضیائی، تهران
maryam1990_isf;ممنون میشم اگر کسی را در بندرعباس می‌شناسید بگین
faezeh_rhmiii;@faezeh_rhmiii قم
fatemeangooti92;دکتر الهام سادات میرهاشمی❤️❤️❤️❤️عشقه واقعا...❤️❤️❤️
sfmir;@sab.ka.2021 زهرا وزیری الان این چهارویژگی رو داره؟😐
zahra.kh_60;دکتر خورشید عراقی اصفهان. بسیار تبلیغ عملها و لیزرهای زیبایی رو انجام میدن اما علمشون زیاده و تشخیصشون خیلی خوبه
kh6470m6470;@nakisa_midwife سرکار خانم امیری، بندرکنگ، یه حسن دیگه ای هم که دارن ، تند تند جواب نمیدن که به مراجعه کننده ی بعدی برسن ، با حوصله تک تک نکاتو توضیح میدن
ghazal6469;@mi.moo63 اصفهان، دکتر فرشته حقیقت
sa.ra_6513;@pardiiis.shafiee تهران
shaaad.mashayekhi;@nargesmtd شاید شما چندان حساس نباشید دکتری که برای دیگری خوبه برای یکی دیگه میتونه حکم سم داشته باشه ... مثلا من چون واژینیسموسم دکترهای بسیاری اصلا بلد نیستن معاینه کنن واژینیموسیها رو شاید هزاران زن بدون مشکل پیش یه دکتر برن ولی اون دکتر در یه زمینه هایی واقعا ناشی باشه
paeezan60;دکتر شراره آذری آزاد بسیار دکتر خوب و دلسوزی هستند. تهران هستند. از خانمی و کاربلدیشون هرچی بگم کمه.
faribabiouky;دکتر رومینا روانبخش
samaneh_langroodi;مژگان شهاب الدین تهران 😍😍
maryamgnj;دکتر مژگان قرائی تهران بسیار عالی هستن
shamra_zeinadini;دكتر زهرا صمدي - كرمان-👌
missmari.e;دكتر فرح فرزانه تهران
mah_ya_abd_;دکتر مژگان قرائی،تهران ، ایشون فوق العاده هستن از هر نظر، هم از لحاظ علمی و هم از لحاظ اخلاقی❤️
mobina_f1994;@sanaz.motevalli تکی ویزیت میکنه؟
alba.homee;من الناز جون رو معرفی میکنم مشهد هستن @afarineesh_center
aidaltfi;@dr_mahsima.adnani ❤️❤️ در شهر بابل
khayatbashi.ir;@razi.sepehr بله ممنونم از توضیحتون متوجه شدم
nassim.shahvarii;دکتر بیژن ملک احمدی
l__m74;بهترین دکتر قلب اطفال و دکتر اطفال را داره. من نظیرش را هیچ جای دیگه ندیدم.
khayatbashi.ir;@a.t.p_fit ممنونم از توضیحتون متوجه شدم
sh.mogharebi;دكتر لادن رحيمي سعادت آباد و شهرك راه آهن مطب دارن همه موارد رو دارن
s4m4ne8;خانم دکتر پگاه کرامتی، شیراز. بااخلاقترین و متعهدترین پزشک زنانی که دیدم. @dr.pegahkeramatii.ivf
elahednd;دکتر خاطره اورکی و دکتر نیره نصیری تهران.
negar.zarei;دکتر شهلا شهریور و مینو ذوالقدر شیراز
athena_aghajani;@abanaghajani
f.esm1990;لطفا یه دکتر خوب که جنوب ایران باشه هم معرفی کنید
raz_ghanipoor;دکتر شکوفه رفیعی شیراز
roz.lifestyle;اسمشونو نشنیدم
katayoun_adib;@bahare.past آقای دکتر رضا نصر حدود هشت سال پیش که در مطب دکتر اقصی در ایران شروع به طبابت کردند بینظیر و فوق العاده بودند و بعد از افزایش بیماران دیگه مثل قبل نبودند و بعد هم هم فقط در زمینه ناباروری و آی وی اف در کلینیک مام فعالیت داشتند و الان هم که بیش از یکسال هست که برگشتند انگلستان
sarearefi;دکتر شیما علوی اراک ، بینظیرن ،
_arezoo.mnd_;دکتر سیمین بهمنی تهران
fahim_anisa;@yalda.yaz جدی من دنبال دکتر خوب تو یزد بودم میشه پیجشون رو بزارید
neda.veysii;چه پست خوبی 💓ممنون
zeinab_mahmoodihashemi;@hanie.hasani در زمینه ی درمان مشکلات پلی کیستیک هم اطلاع دارید که چطور هستند؟
zz.ee.sh87;@hanie.hasani آدرس مطبشون کجاست؟
sabaaazizkhani;دکتر طاهره آقایی ،وقتی می ری مطبش آرامش می گیری
zohreash67;@z.mor.0066 ناهید مظاهری پزشک خوبیه 👏
elhamkhavas;دکتر لادن کاشانی- تهران
nazanin.5812;دکتر ماندانا سعادت، شیراز. فوقالعاده با اخلاق هستن و سلامت روانی و جسمی مراجعه کننده براشون اولویته
roz.lifestyle;@espresso_sd بله دکتر ریحانه صباحی اصفعان انقدر احمق بود حتی میگفت پیاده روی نکن
everestmoadab;دکتر آفت دنیوی تهران سعادت آباد
athena_aghajani;@abanaghajani
_themaedeh_;@dr_narjesshoa ❤️ لاهیجان
shima_nassir;@gazanameh واقعا بی نهایت بی مسولیت هستند ساعت یازده شب گوشی ایشون خاموشه خود من توسط یه دکتر دیگه سزارین شدم آسیب دید رحم من از اون به خاطر چهارتا پول سونو بیشتر تو سی و هشت هفتگی ختم بارداری نداد
negar.zarei;دکتر لیلیا عباسی بوشهر
iammaryam1984;@shafiei_zeinab دقیقا
z_e_1389;@monamon.kitchen مطب شون کجا هست داخل اینترنت پیدا نکردم من اسم کوچیک شون رویا هست؟
nadia_1355;دکتر پروین کاتب من ۲۱ ساله پیش ایشون میرم و بسیار انسان محترم ومتشخص و همین ویژگیهایی که گفتی را دارند
